33207,481874,1
36623,481886,1
202600,529115,1
230657,550879,1
231440,550882,1
137945,212169,1
140578,212178,1
308876,212739,1
29500,483529,1
229630,202473,1
3132,203385,1
117275,203765,1
162286,203915,1
34508,203490,1
349952,209542,1
486273,310016,1
464545,321613,1
93592,547088,1
137826,558905,1
130131,612223,1
12341,635169,1
152894,592295,1
253474,612634,1
59411,431952,1
468275,173262,1
271917,199280,1
304237,134375,1
305453,134379,1
490863,134997,1
372637,508011,1
414633,508151,1
415320,508153,1
495615,513422,1
298110,599447,1
265821,614343,1
493747,615102,1
48742,591948,1
268093,39235,1
367039,31230,1
28292,31768,1
235676,115809,1
246000,115843,1
246039,115844,1
249314,115855,1
137693,132152,1
156082,132214,1
236983,350860,1
11883,398453,1
320073,399480,1
324013,519518,1
324269,519518,1
58856,545306,1
20708,426822,1
39754,426885,1
418449,428147,1
347617,616282,1
363260,554655,1
88193,572075,1
152701,572291,1
154701,572297,1
175066,128943,1
195184,159016,1
266431,159254,1
414112,196420,1
192877,217353,1
450393,299895,1
68142,518665,1
219975,442489,1
378619,443018,1
169744,472327,1
128688,188800,1
468681,266616,1
59266,13534,1
287218,247674,1
383773,247996,1
370637,222947,1
90502,228681,1
106560,245405,1
253868,244229,1
273988,244296,1
274025,244296,1
274182,244296,1
274263,244297,1
10797,486800,1
13783,486810,1
170700,529008,1
477858,530032,1
221307,535845,1
456700,593308,1
343118,612933,1
303863,16016,1
303868,16016,1
172798,187280,1
183637,17283,1
385296,21289,1
483627,243328,1
180604,197309,1
483748,236660,1
494152,263367,1
144620,93835,1
27304,1759,1
288227,9296,1
460674,201576,1
378178,14597,1
378351,14598,1
481619,14942,1
9817,15036,1
14456,15052,1
14634,15052,1
225951,30760,1
485654,31625,1
217535,325791,1
322970,554521,1
378608,554707,1
284345,564394,1
204879,572464,1
103632,575461,1
334924,616240,1
335043,616240,1
228528,215805,1
229114,215807,1
229190,215807,1
230134,215811,1
138517,152159,1
169823,152264,1
455980,148216,1
405487,178054,1
289729,186003,1
272429,239290,1
201885,215716,1
2181,250058,1
198007,497427,1
346793,74504,1
426993,74772,1
151388,607293,1
291204,607759,1
45360,633612,1
26407,631882,1
344403,632942,1
172892,400657,1
491941,413389,1
331483,489536,1
332603,489540,1
393936,509749,1
144192,595600,1
326950,91108,1
171161,417321,1
136301,105476,1
136390,105476,1
70805,318634,1
159320,353936,1
40848,568584,1
323538,187783,1
441535,193177,1
437956,188164,1
167912,255611,1
457849,16530,1
90717,16973,1
62393,18545,1
327061,41099,1
266860,97576,1
214111,105735,1
387291,226336,1
147785,215536,1
420921,21408,1
89921,25305,1
210917,284094,1
244937,317547,1
341266,4472,1
349024,4498,1
349147,4498,1
213854,9048,1
315906,9389,1
316162,9389,1
440868,13139,1
443214,13147,1
157690,13862,1
269921,14236,1
395468,108007,1
462307,108230,1
61491,128564,1
248232,129187,1
295825,129346,1
69738,408648,1
165391,410634,1
1398,128364,1
8122,128387,1
10086,128393,1
10914,128396,1
25122,128443,1
372327,196281,1
372365,196281,1
398698,196368,1
5081,233397,1
339096,614587,1
251131,634298,1
256857,634317,1
278925,634390,1
351631,14509,1
368757,14566,1
413465,14715,1
133913,252164,1
310980,311099,1
312017,311103,1
312167,311103,1
312501,311104,1
204094,362420,1
280977,362676,1
290294,362707,1
81555,78621,1
120974,78753,1
295252,152682,1
203265,185715,1
228719,239144,1
393497,253029,1
20410,325134,1
22802,325142,1
178240,484025,1
180747,484033,1
359266,502965,1
293660,532752,1
338918,204504,1
359787,472961,1
135947,518891,1
431361,596557,1
335228,599571,1
435475,486549,1
337254,491223,1
141280,512240,1
201206,510773,1
310647,517806,1
311084,517807,1
311254,517808,1
381988,526379,1
57008,583641,1
244247,629274,1
166511,574004,1
227165,594210,1
45728,636947,1
261323,639333,1
212696,175744,1
183609,182316,1
169756,177268,1
278841,252647,1
45517,253536,1
383596,236326,1
470668,238283,1
480827,238317,1
407078,241405,1
219344,245781,1
226756,245805,1
404326,479777,1
407886,479789,1
413037,479806,1
307851,516130,1
307874,516130,1
307957,516130,1
306749,394435,1
309046,394443,1
27579,68439,1
154424,233895,1
461825,436627,1
432638,476538,1
50800,476932,1
423598,609867,1
183901,32287,1
185319,32291,1
191432,32312,1
120817,158768,1
121072,158769,1
145975,158852,1
190666,210678,1
201978,210716,1
61634,465299,1
95515,465412,1
161239,115561,1
113196,485475,1
113889,510482,1
362225,1208,1
18030,15064,1
18689,15066,1
241627,7474,1
241673,7474,1
208975,20701,1
345178,34491,1
362743,34550,1
431281,26443,1
403838,244729,1
44050,275202,1
46085,275209,1
92862,282033,1
93642,282036,1
59569,360271,1
31668,400186,1
250353,435922,1
269748,435987,1
409752,468126,1
476174,473349,1
270133,490999,1
231721,519210,1
121322,582188,1
121682,582189,1
287803,199333,1
261336,242587,1
480539,291660,1
45438,373560,1
386105,22959,1
208234,20699,1
210102,20705,1
248565,20833,1
333202,41119,1
431071,54781,1
173590,237293,1
177723,237307,1
212099,285764,1
75324,385329,1
133247,373853,1
177435,374000,1
200039,374075,1
198833,382406,1
201628,382416,1
203457,382422,1
206361,382431,1
84182,111970,1
166349,112244,1
60953,346940,1
414306,348118,1
489190,348367,1
94411,355386,1
238128,389205,1
265245,389296,1
269535,389310,1
372001,509676,1
33320,515215,1
97033,597110,1
142727,158841,1
161457,317269,1
163313,317275,1
154283,495614,1
155894,495619,1
38477,496895,1
61581,496972,1
414279,593166,1
219811,579182,1
244641,579265,1
124536,25421,1
141353,25477,1
141417,25477,1
142680,25481,1
184587,262335,1
365951,271274,1
453189,393256,1
244834,315880,1
14277,383458,1
32775,383520,1
207864,62372,1
294272,64327,1
294310,64328,1
295099,64330,1
296576,64335,1
421113,64750,1
446995,401570,1
378576,351332,1
51976,398587,1
204172,484111,1
459192,533304,1
54402,540290,1
54505,540290,1
412040,516477,1
412917,516480,1
103646,103700,1
128779,103784,1
477931,134954,1
441239,303198,1
283405,326010,1
423370,406493,1
357066,279580,1
357171,279580,1
3332,543454,1
3864,543455,1
112862,587161,1
232687,614232,1
232719,614232,1
497917,615116,1
203330,620802,1
251543,620963,1
47224,621949,1
174627,13919,1
437313,14794,1
461631,14875,1
416781,18060,1
35143,78467,1
11168,85055,1
3793,431766,1
5718,431773,1
81919,460366,1
388556,519733,1
142300,120499,1
93314,142007,1
123796,143775,1
456178,174889,1
416536,181425,1
416583,181425,1
38994,340198,1
386620,354693,1
389009,354701,1
390529,354706,1
395483,354723,1
406187,354758,1
407740,354764,1
358659,521300,1
358692,521300,1
224681,35756,1
492179,68321,1
69376,75247,1
471976,76589,1
340891,49480,1
299273,56009,1
478599,66609,1
248222,67508,1
289264,67645,1
110779,88721,1
385212,89636,1
73049,90262,1
312336,306103,1
355783,306247,1
51542,165205,1
15856,53,1
291753,5974,1
334345,226160,1
72275,26913,1
110750,28709,1
273811,54257,1
461214,139899,1
172369,368982,1
308641,369436,1
491410,521743,1
2746,535117,1
337055,517894,1
337178,517894,1
491546,551749,1
252303,565955,1
312434,566155,1
233693,609234,1
241027,609259,1
323903,609535,1
331391,609560,1
488254,625086,1
496462,625113,1
108309,630488,1
195354,457410,1
200941,427422,1
200992,427422,1
215630,444141,1
215647,444141,1
220130,444156,1
221645,444161,1
6200,605142,1
328142,424512,1
379643,428018,1
168489,430648,1
169150,430650,1
66774,430309,1
87172,430377,1
274379,431001,1
61639,431959,1
56792,430276,1
56889,430276,1
341376,431224,1
210316,437456,1
249399,437586,1
172733,23914,1
264602,24221,1
312408,29381,1
479119,356669,1
464405,214925,1
14574,218426,1
24119,218458,1
36458,218499,1
128797,218807,1
11377,316768,1
112842,317107,1
222982,317474,1
268555,317626,1
12008,65054,1
139857,65480,1
474213,171615,1
278949,309325,1
431030,208145,1
403320,339746,1
12740,208418,1
54126,208556,1
297997,209369,1
360155,209576,1
45547,540260,1
428492,554873,1
193262,564091,1
203558,564125,1
123496,572193,1
377795,31266,1
329998,154464,1
329562,192804,1
372466,222953,1
398639,224707,1
1773,265059,1
52490,265228,1
402754,288067,1
359598,381275,1
265812,282610,1
266546,282612,1
268574,282619,1
130667,418853,1
232290,419192,1
252239,419258,1
43033,421895,1
136906,422208,1
313894,254431,1
92469,267029,1
169564,312295,1
467252,306619,1
171600,328971,1
284759,234330,1
63016,243593,1
278469,552706,1
281019,552714,1
330991,561216,1
22117,545183,1
106039,598807,1
120557,598855,1
463979,600000,1
352887,111199,1
356394,111210,1
174235,290639,1
142921,285534,1
216588,47398,1
219456,107420,1
425321,128110,1
112454,130401,1
244446,199188,1
160177,230580,1
53827,323578,1
454989,324915,1
176049,325652,1
35941,6788,1
37191,6792,1
439823,9802,1
392432,258027,1
478604,216639,1
3570,511781,1
67400,511994,1
188688,512398,1
190091,512403,1
220300,47411,1
427390,559870,1
305524,636146,1
10830,136731,1
260567,107557,1
267487,107580,1
436009,304848,1
472965,316640,1
446470,566602,1
392154,569755,1
194157,47324,1
184309,48958,1
211365,49048,1
450581,499935,1
480420,500035,1
489537,500065,1
156466,508957,1
249403,509267,1
375251,526356,1
265513,549329,1
333918,551224,1
201147,552448,1
450292,599954,1
450740,599956,1
478218,36602,1
137937,45469,1
178293,47271,1
244941,47493,1
10958,403451,1
127007,542199,1
130514,542211,1
134976,542225,1
138626,542238,1
8285,555139,1
200727,557448,1
297863,579442,1
300882,579452,1
340158,587918,1
176091,489018,1
184047,489045,1
184365,489046,1
8258,585145,1
185780,569067,1
400634,569783,1
49263,578614,1
10364,16705,1
52519,116866,1
117924,152091,1
339565,281188,1
351941,266227,1
354064,266234,1
328953,292822,1
403457,293070,1
165364,383962,1
283505,384356,1
283627,384356,1
319963,319464,1
111965,297100,1
375770,299646,1
459554,369939,1
400381,614791,1
141023,618928,1
267617,619350,1
103422,620469,1
333781,621237,1
295125,134344,1
100305,147031,1
434671,236496,1
21288,161770,1
22009,161773,1
29295,165131,1
418022,189765,1
405625,336420,1
15121,496817,1
267643,4227,1
199446,19002,1
119954,85417,1
122076,85424,1
124929,85434,1
82664,96962,1
82779,96962,1
370889,204611,1
378576,204636,1
296311,206029,1
230069,382510,1
48956,10166,1
198887,10665,1
219781,50743,1
471160,101591,1
477103,101611,1
478867,101617,1
406434,138049,1
429430,138126,1
439686,138160,1
181969,183977,1
182021,183977,1
265053,189255,1
352680,202883,1
496380,8323,1
176288,310650,1
130247,347171,1
344038,347883,1
352772,347912,1
21219,323469,1
474071,63260,1
429920,401514,1
392017,459732,1
256567,475951,1
376418,484685,1
497818,541768,1
216689,582506,1
358851,61209,1
359008,61209,1
485828,144982,1
273134,155942,1
281263,424356,1
308472,424447,1
14631,425134,1
29968,425185,1
393356,434732,1
294801,494415,1
405960,494786,1
271378,209280,1
65025,230263,1
71661,230285,1
97856,332060,1
477527,333325,1
169934,358972,1
496984,395069,1
251673,395918,1
293720,396059,1
28188,575209,1
33960,575229,1
44806,575265,1
274805,310979,1
276414,310984,1
72231,316971,1
81252,317001,1
230880,389181,1
243886,389224,1
249926,389245,1
153484,420596,1
214982,319114,1
254418,319246,1
113207,330444,1
244237,319212,1
415952,353124,1
188128,357366,1
47659,516929,1
118239,517165,1
187709,517396,1
191488,602426,1
198038,212370,1
274300,230961,1
484853,485047,1
486564,485052,1
399642,503100,1
270523,532675,1
414294,541489,1
410797,564816,1
412107,564820,1
28300,576877,1
158587,157227,1
203287,357416,1
241752,510908,1
242921,510912,1
243089,510913,1
88932,50307,1
413059,214753,1
406527,229735,1
329365,79447,1
332665,79458,1
7390,85042,1
488448,84979,1
217816,94079,1
219734,94085,1
116381,238769,1
344212,292873,1
117684,312122,1
200409,282392,1
467296,169925,1
182063,178976,1
429123,179800,1
430268,179804,1
431161,179807,1
465685,179922,1
157340,207233,1
42539,276864,1
73330,276967,1
75357,276974,1
286550,292681,1
351807,292898,1
354120,292906,1
117200,310453,1
265325,310947,1
365000,391295,1
365909,391298,1
14680,523487,1
290272,74316,1
213619,494145,1
24303,481845,1
429878,549876,1
236781,574238,1
6136,608476,1
59424,476961,1
270034,477663,1
308113,601148,1
254979,614306,1
261768,614329,1
234575,617572,1
354117,619638,1
354981,619641,1
249194,40839,1
218544,385806,1
169668,165599,1
177504,165625,1
381093,204645,1
367383,207933,1
309704,302760,1
345767,326218,1
343849,452904,1
445127,453241,1
99561,518769,1
191512,600759,1
181074,517374,1
333432,517882,1
225368,567532,1
400959,569784,1
121548,608861,1
402868,14679,1
142380,25480,1
58871,163563,1
3335,166712,1
14436,166749,1
255063,197557,1
335780,249503,1
181134,238985,1
335591,454543,1
343361,454569,1
389478,516402,1
87458,475387,1
405132,476446,1
441290,476566,1
370209,591353,1
386089,591405,1
414660,601503,1
432861,614899,1
150166,608956,1
407348,609813,1
423101,609866,1
150684,628962,1
331225,71119,1
415391,71399,1
433398,71459,1
444715,91501,1
172287,95594,1
145984,128846,1
146220,128847,1
22090,186778,1
193263,240693,1
224420,240797,1
225555,240800,1
178461,262314,1
456302,201562,1
480586,201642,1
346102,352891,1
125425,493851,1
249802,494265,1
272704,581026,1
311605,581155,1
313663,581162,1
313953,581163,1
314641,581165,1
264626,17553,1
230458,19106,1
489536,188336,1
92366,223686,1
92435,223687,1
139453,223843,1
216814,224101,1
36619,325188,1
464549,579998,1
90770,617093,1
27977,631887,1
274840,632710,1
436245,33128,1
77864,53604,1
419685,123090,1
481540,123297,1
398133,133021,1
32824,135137,1
32872,135137,1
37714,135153,1
200734,160702,1
241672,160838,1
259069,160896,1
380600,161301,1
478010,161626,1
478076,161626,1
405268,161383,1
106415,8690,1
181540,187310,1
419857,243115,1
114778,230429,1
114882,230429,1
371935,377982,1
139570,478895,1
222806,479172,1
10443,501802,1
206416,612478,1
468016,166594,1
468459,166595,1
470711,166603,1
113434,152076,1
317488,286116,1
48298,161860,1
209586,239080,1
467914,183263,1
14090,185084,1
16821,185094,1
116493,57067,1
152018,57185,1
227993,62439,1
117174,65404,1
123828,65426,1
369663,217943,1
373726,217956,1
306213,474449,1
289636,479395,1
351247,627963,1
251592,839,1
492657,58321,1
330990,61116,1
151649,37180,1
117885,98746,1
41252,56816,1
41400,56816,1
238906,59142,1
431662,61451,1
432964,61456,1
351996,47850,1
481813,48283,1
101549,48682,1
334874,31123,1
247799,39167,1
146047,123845,1
181426,275660,1
314430,369456,1
2481,418426,1
438163,419878,1
11503,446795,1
64111,446970,1
442228,39816,1
237657,40801,1
484236,41623,1
106949,42032,1
438339,39803,1
498640,41671,1
108606,40371,1
185692,42294,1
278070,77609,1
74561,53593,1
9633,53377,1
124531,53760,1
160122,72215,1
444103,459906,1
12512,475137,1
476071,478349,1
242954,482573,1
80245,488699,1
342060,489572,1
164082,493979,1
279818,509368,1
344259,552925,1
332374,629567,1
337728,629585,1
468865,153260,1
191774,612429,1
242135,212517,1
394161,213023,1
463494,168245,1
483193,341679,1
15114,348454,1
439430,526570,1
390699,596422,1
287192,611080,1
485628,258337,1
18941,46740,1
19155,46740,1
454550,84866,1
201632,94025,1
19235,96751,1
348505,291220,1
246866,445912,1
462008,171575,1
431787,173141,1
431905,173141,1
186385,215665,1
454548,251566,1
438965,189835,1
446459,189860,1
33235,273499,1
269832,274288,1
310432,274423,1
23597,400159,1
467817,401640,1
469077,401644,1
407682,409774,1
318931,369471,1
227958,417510,1
80462,513705,1
248676,614285,1
88389,383705,1
492036,106662,1
379795,316329,1
289707,19303,1
28210,186799,1
31837,200147,1
44984,245199,1
232492,7443,1
232565,7444,1
329282,7766,1
57678,23531,1
410344,141396,1
455019,141545,1
457582,141554,1
253119,422595,1
489354,423383,1
112851,423795,1
149537,23837,1
168863,23901,1
190889,23975,1
204528,24020,1
476148,24926,1
488519,104983,1
94421,118672,1
282079,267661,1
410082,398113,1
438957,398210,1
381953,394686,1
363650,412962,1
388268,416378,1
341737,421224,1
341900,421224,1
348471,421246,1
353916,421264,1
47580,450249,1
428466,631555,1
118920,632190,1
293836,632773,1
431977,64786,1
437841,64806,1
141389,98825,1
144902,98837,1
108282,475456,1
79574,330332,1
216098,360793,1
498703,460088,1
376294,479684,1
296942,482753,1
301220,482768,1
337112,487888,1
58021,493626,1
73789,30252,1
27285,31764,1
387709,187997,1
212162,192413,1
163078,240592,1
466378,54899,1
413230,384788,1
129129,423849,1
220291,424153,1
347392,444580,1
349359,496264,1
324369,636209,1
167241,520662,1
330705,86120,1
339402,86149,1
223145,119101,1
448064,98180,1
232859,105798,1
367114,257942,1
256631,262575,1
319960,271121,1
76132,380330,1
219489,382475,1
233926,382523,1
235977,159152,1
98355,332061,1
159887,225578,1
197224,225703,1
39484,420216,1
91206,420389,1
36349,423540,1
260459,5870,1
53832,30186,1
185360,30624,1
112556,187080,1
282075,192646,1
192563,255693,1
40674,25141,1
58233,26867,1
111758,72054,1
184130,218991,1
312951,219421,1
458437,26534,1
5191,25023,1
231497,167472,1
65985,173588,1
127690,178795,1
131614,178808,1
137890,178829,1
280819,72618,1
282328,72623,1
283606,72627,1
290348,72649,1
292089,72655,1
137628,107147,1
258062,225906,1
431907,239821,1
144950,248867,1
82185,276996,1
150063,113857,1
270607,114259,1
386300,121312,1
386326,121312,1
439018,139825,1
277648,140954,1
377203,144620,1
87714,340361,1
121674,340474,1
184827,354021,1
276705,526028,1
482837,11612,1
33769,30119,1
428303,33101,1
68465,273617,1
68539,273617,1
201053,275726,1
201148,275726,1
94823,153681,1
42264,183511,1
302942,197716,1
302991,197716,1
309323,197738,1
320397,324466,1
42273,208516,1
202439,2342,1
343978,41155,1
487360,33298,1
462239,138235,1
44833,145179,1
134423,175484,1
233280,250828,1
211001,315767,1
132488,172143,1
155703,188891,1
389996,253017,1
451340,256556,1
452056,256558,1
455867,256571,1
184842,404031,1
446181,409903,1
452765,409925,1
487140,81640,1
6937,110046,1
15465,110074,1
241350,147501,1
242120,147504,1
243123,147507,1
4762,250066,1
170559,332302,1
175000,332317,1
231091,247487,1
126439,53766,1
316480,224433,1
435664,108141,1
265574,152583,1
265790,152583,1
267585,152589,1
269350,152595,1
440732,281526,1
468101,171595,1
431308,173139,1
86794,215333,1
205197,215727,1
5320,250068,1
301150,291062,1
194618,384059,1
122049,42082,1
367268,272946,1
137619,138820,1
142010,138835,1
144116,138842,1
79986,275322,1
57210,296917,1
59174,296924,1
59550,296925,1
64151,296940,1
42688,466903,1
372337,468002,1
405444,468112,1
185214,627410,1
186928,627416,1
197154,627450,1
465824,208261,1
274099,394326,1
274805,394329,1
97560,395405,1
97565,395405,1
357539,426277,1
128710,178799,1
420463,181438,1
271938,332640,1
54525,408597,1
42098,410223,1
181108,510706,1
325754,526191,1
186758,545732,1
308345,204402,1
3405,363418,1
69928,426986,1
318262,224439,1
371654,31245,1
69762,33573,1
204210,189052,1
74167,310310,1
353315,289569,1
316275,412804,1
159192,445620,1
403060,608132,1
415474,608173,1
145414,62164,1
26678,435176,1
261485,467632,1
277441,467685,1
99997,478763,1
450384,479931,1
407138,69705,1
434790,71464,1
208793,74044,1
196253,82338,1
409499,404779,1
399634,528105,1
401020,528109,1
433705,528218,1
19453,530171,1
434637,308177,1
156492,273910,1
288524,274350,1
357209,321255,1
141051,348874,1
94766,350386,1
408245,353098,1
198979,360736,1
321712,414489,1
319535,4400,1
379028,96283,1
113181,98731,1
123255,98764,1
114926,118741,1
283494,135972,1
322507,136103,1
347747,136187,1
353803,136207,1
21776,231786,1
183144,404025,1
133255,408860,1
362909,464636,1
363191,464637,1
333447,471206,1
